data;cliente_id;unid
03/01/2023;101641;1
05/01/2023;859476;1
03/01/2023;546580;1
03/01/2023;114172;1
03/01/2023;113973;1
03/01/2023;228057;1
03/01/2023;866476;1
03/01/2023;110988;1
03/01/2023;6292;1
03/01/2023;540656;1
03/01/2023;696148;1
03/01/2023;249028;1
03/01/2023;429792;1
05/01/2023;847903;1
04/01/2023;234878;1
05/01/2023;768784;1
04/01/2023;191255;1
04/01/2023;455913;1
04/01/2023;523644;1
04/01/2023;102391;1
04/01/2023;411054;1
04/01/2023;516213;1
04/01/2023;416292;1
05/01/2023;516213;1
05/01/2023;540463;1
05/01/2023;411054;1
05/01/2023;521080;1
06/01/2023;455913;1
05/01/2023;261698;1
05/01/2023;213408;1
05/01/2023;196341;1
05/01/2023;933786;1
07/01/2023;112409;1
10/01/2023;940166;1
05/01/2023;936654;1
05/01/2023;498415;1
05/01/2023;381731;1
07/01/2023;401412;1
06/01/2023;525677;1
04/02/2023;273428;1
03/03/2023;438522;1
14/03/2023;348925;1
31/03/2023;978701;1
06/01/2023;191255;1
06/01/2023;237883;1
06/01/2023;557501;1
07/01/2023;775580;1
07/01/2023;335983;1
07/01/2023;381731;1
07/01/2023;228228;1
07/01/2023;422777;1
07/01/2023;126406;1
07/01/2023;113577;1
07/01/2023;825510;1
10/01/2023;525677;1
07/01/2023;540463;1
07/01/2023;109855;1
08/01/2023;689640;1
08/01/2023;513453;1
08/01/2023;101641;1
08/01/2023;244603;1
08/01/2023;368520;1
08/01/2023;893773;1
08/01/2023;651597;1
08/01/2023;121154;1
08/01/2023;112464;1
08/01/2023;329387;1
08/01/2023;425159;1
08/01/2023;753777;1
09/01/2023;218542;1
09/01/2023;126406;1
09/01/2023;342276;1
09/01/2023;368571;1
09/01/2023;428528;1
09/01/2023;532900;1
10/01/2023;381731;1
10/01/2023;170586;1
10/01/2023;199135;1
14/01/2023;112464;1
12/01/2023;517518;1
11/01/2023;196341;1
11/01/2023;509444;1
11/01/2023;220027;1
11/01/2023;416292;1
11/01/2023;286767;1
11/01/2023;179562;1
11/01/2023;113973;1
13/01/2023;383309;1
11/01/2023;225523;1
11/01/2023;368571;1
12/01/2023;511353;1
12/01/2023;301132;1
12/01/2023;114294;1
12/01/2023;586250;1
12/01/2023;212871;1
12/01/2023;775580;1
12/01/2023;158587;1
12/01/2023;208662;1
12/01/2023;495213;1
12/01/2023;349898;1
14/01/2023;177183;1
13/01/2023;792295;1
13/01/2023;158587;1
14/01/2023;242808;1
13/01/2023;342276;1
14/01/2023;12116;1
14/01/2023;109855;1
14/01/2023;114294;1
14/01/2023;158587;1
14/01/2023;516213;1
14/01/2023;551728;1
14/01/2023;112409;1
14/01/2023;523644;1
14/01/2023;509444;1
17/01/2023;402089;1
17/01/2023;586250;1
15/01/2023;213408;1
15/01/2023;191656;1
15/01/2023;866476;1
15/01/2023;107997;1
15/01/2023;540463;1
15/01/2023;551728;1
15/01/2023;343154;1
15/01/2023;305113;1
15/01/2023;527496;1
15/01/2023;113973;1
16/01/2023;423767;1
16/01/2023;333521;1
16/01/2023;292611;1
18/01/2023;190222;1
16/01/2023;332377;1
16/01/2023;237883;1
18/01/2023;623689;1
17/01/2023;523457;1
17/01/2023;763477;1
17/01/2023;501357;1
17/01/2023;162276;1
17/01/2023;196341;1
17/01/2023;178680;1
18/01/2023;516508;1
18/01/2023;123624;1
18/01/2023;368571;1
18/01/2023;249028;1
18/01/2023;110988;1
19/01/2023;220027;1
19/01/2023;368571;1
19/01/2023;249028;1
19/01/2023;728162;1
19/01/2023;138794;1
19/01/2023;509444;1
19/01/2023;652672;1
19/01/2023;661310;1
19/01/2023;197955;1
19/01/2023;189117;1
20/01/2023;242503;1
20/01/2023;339232;1
20/01/2023;940166;1
20/01/2023;368520;1
20/01/2023;400673;1
20/01/2023;350243;1
20/01/2023;323641;1
21/01/2023;775580;1
21/01/2023;425966;1
21/01/2023;933786;1
21/01/2023;114351;1
21/01/2023;557501;1
21/01/2023;114294;1
21/01/2023;987276;1
21/01/2023;466770;1
21/01/2023;253918;1
22/01/2023;209662;1
22/01/2023;600715;1
22/01/2023;143816;1
22/01/2023;458092;1
22/01/2023;237883;1
22/01/2023;366557;1
23/01/2023;936654;1
23/01/2023;190222;1
23/01/2023;112409;1
23/01/2023;179562;1
28/01/2023;423767;1
25/01/2023;516508;1
23/01/2023;416292;1
26/01/2023;444798;1
23/01/2023;256048;1
25/01/2023;197058;1
25/01/2023;401412;1
24/01/2023;242503;1
24/01/2023;534030;1
24/01/2023;323641;1
24/01/2023;400673;1
24/01/2023;164943;1
24/01/2023;825510;1
25/01/2023;887747;1
25/01/2023;366557;1
25/01/2023;179562;1
25/01/2023;191871;1
25/01/2023;241453;1
17/01/2023;337960;1
17/01/2023;751764;1
17/01/2023;812604;1
17/01/2023;502726;1
18/01/2023;252448;1
18/01/2023;515518;1
18/01/2023;464897;1
19/01/2023;194901;1
20/01/2023;438118;1
19/01/2023;439137;1
21/01/2023;399706;1
19/01/2023;736651;1
19/01/2023;532915;1
20/01/2023;818480;1
20/01/2023;374495;1
20/01/2023;367838;1
20/01/2023;472232;1
20/01/2023;767052;1
28/01/2023;532915;1
20/01/2023;538342;1
21/01/2023;115860;1
20/01/2023;440668;1
20/01/2023;424399;1
20/01/2023;356457;1
20/01/2023;402658;1
21/01/2023;585022;1
21/01/2023;374495;1
21/01/2023;528845;1
21/01/2023;325588;1
21/01/2023;194901;1
22/01/2023;147513;1
22/01/2023;152259;1
22/01/2023;121907;1
22/01/2023;445725;1
24/01/2023;583216;1
23/01/2023;466770;1
25/01/2023;226298;1
23/01/2023;368266;1
23/01/2023;108662;1
23/01/2023;273428;1
23/01/2023;424399;1
23/01/2023;598080;1
23/01/2023;339616;1
24/01/2023;268722;1
23/01/2023;343770;1
23/01/2023;662204;1
24/01/2023;179802;1
24/01/2023;399629;1
24/01/2023;388551;1
30/01/2023;226298;1
24/01/2023;402658;1
24/01/2023;439137;1
24/01/2023;374615;1
28/01/2023;528845;1
24/01/2023;662204;1
24/01/2023;278942;1
24/01/2023;342007;1
24/01/2023;665797;1
25/01/2023;314637;1
25/01/2023;188396;1
25/01/2023;853257;1
25/01/2023;528845;1
25/01/2023;368266;1
25/01/2023;317742;1
25/01/2023;108662;1
25/01/2023;342007;1
25/01/2023;965868;1
25/01/2023;274543;1
26/01/2023;348925;1
27/01/2023;223766;1
26/01/2023;919520;1
26/01/2023;309857;1
26/01/2023;428491;1
26/01/2023;268722;1
27/01/2023;528845;1
26/01/2023;232299;1
26/01/2023;212871;1
26/01/2023;501935;1
26/01/2023;767052;1
26/01/2023;408875;1
26/01/2023;273428;1
26/01/2023;192552;1
26/01/2023;228872;1
26/01/2023;312494;1
26/01/2023;378413;1
26/01/2023;606241;1
27/01/2023;464902;1
27/01/2023;171780;1
27/01/2023;399706;1
27/01/2023;965868;1
27/01/2023;527048;1
27/01/2023;146673;1
31/01/2023;192552;1
28/01/2023;367838;1
28/01/2023;152503;1
28/01/2023;676978;1
28/01/2023;278942;1
28/01/2023;393380;1
28/01/2023;751764;1
28/01/2023;321622;1
28/01/2023;232770;1
29/01/2023;342007;1
29/01/2023;321891;1
29/01/2023;243819;1
29/01/2023;383309;1
29/01/2023;329524;1
29/01/2023;528845;1
29/01/2023;247907;1
29/01/2023;232787;1
29/01/2023;312940;1
29/01/2023;225434;1
29/01/2023;673866;1
30/01/2023;356457;1
30/01/2023;665797;1
30/01/2023;367838;1
31/01/2023;274543;1
30/01/2023;262133;1
30/01/2023;439137;1
30/01/2023;251123;1
01/02/2023;715988;1
01/02/2023;528845;1
31/01/2023;416;1
31/01/2023;273428;1
31/01/2023;472232;1
01/02/2023;190782;1
01/02/2023;853632;1
01/02/2023;508377;1
01/02/2023;252448;1
01/02/2023;352017;1
01/02/2023;121907;1
01/02/2023;368266;1
01/02/2023;321891;1
01/02/2023;368571;1
01/02/2023;446376;1
01/02/2023;343770;1
01/02/2023;445725;1
01/02/2023;422008;1
01/02/2023;376176;1
01/02/2023;200247;1
02/02/2023;269694;1
02/02/2023;106132;1
02/02/2023;408875;1
07/02/2023;190782;1
02/02/2023;665797;1
02/02/2023;508112;1
02/02/2023;530561;1
03/02/2023;203127;1
02/02/2023;164044;1
03/02/2023;852090;1
03/02/2023;367907;1
03/02/2023;889381;1
07/02/2023;160499;1
04/02/2023;773968;1
04/02/2023;374495;1
04/02/2023;146673;1
04/02/2023;329295;1
05/02/2023;445725;1
05/02/2023;352017;1
05/02/2023;249918;1
05/02/2023;422008;1
05/02/2023;699514;1
05/02/2023;171860;1
05/02/2023;399629;1
05/02/2023;291811;1
05/02/2023;652672;1
05/02/2023;278942;1
06/02/2023;160499;1
06/02/2023;736651;1
07/02/2023;528845;1
06/02/2023;232770;1
06/02/2023;469131;1
07/02/2023;422782;1
07/02/2023;422206;1
07/02/2023;103342;1
09/02/2023;166843;1
07/02/2023;446376;1
09/02/2023;532915;1
07/02/2023;480576;1
07/02/2023;751764;1
08/02/2023;157830;1
08/02/2023;559057;1
08/02/2023;225434;1
08/02/2023;169052;1
08/02/2023;197074;1
08/02/2023;889381;1
08/02/2023;699514;1
08/02/2023;153565;1
08/02/2023;464897;1
08/02/2023;606241;1
09/02/2023;840876;1
09/02/2023;422782;1
10/02/2023;223766;1
09/02/2023;243819;1
09/02/2023;152723;1
09/02/2023;273428;1
09/02/2023;398501;1
09/02/2023;218542;1
11/02/2023;457785;1
09/02/2023;262493;1
09/02/2023;139751;1
09/02/2023;147513;1
10/02/2023;206123;1
10/02/2023;606241;1
11/02/2023;757576;1
10/02/2023;757576;1
10/02/2023;530561;1
10/02/2023;403516;1
10/02/2023;409295;1
10/02/2023;185912;1
10/02/2023;405110;1
10/02/2023;439137;1
11/02/2023;356457;1
11/02/2023;736651;1
11/02/2023;458906;1
11/02/2023;171860;1
11/02/2023;225434;1
11/02/2023;652672;1
14/02/2023;157830;1
11/02/2023;291858;1
12/02/2023;232787;1
12/02/2023;376176;1
12/02/2023;366643;1
12/02/2023;342007;1
12/02/2023;399706;1
12/02/2023;205540;1
13/02/2023;339616;1
13/02/2023;378413;1
13/02/2023;152503;1
13/02/2023;445725;1
13/02/2023;509371;1
13/02/2023;146673;1
13/02/2023;342007;1
13/02/2023;274543;1
13/02/2023;528845;1
13/02/2023;532915;1
16/02/2023;152723;1
13/02/2023;346850;1
13/02/2023;652672;1
13/02/2023;325588;1
14/02/2023;346850;1
14/02/2023;428285;1
14/02/2023;197074;1
14/02/2023;521080;1
14/02/2023;286046;1
15/02/2023;424399;1
16/02/2023;532915;1
15/02/2023;339616;1
15/02/2023;665797;1
15/02/2023;480576;1
15/02/2023;249918;1
15/02/2023;673111;1
16/02/2023;852090;1
16/02/2023;849335;1
16/02/2023;103089;1
16/02/2023;192552;1
18/02/2023;317742;1
17/02/2023;268722;1
18/02/2023;374495;1
18/02/2023;849335;1
17/02/2023;249918;1
17/02/2023;329524;1
18/02/2023;668500;1
17/02/2023;109314;1
17/02/2023;665797;1
18/02/2023;852090;1
18/02/2023;376176;1
18/02/2023;152259;1
18/02/2023;515518;1
18/02/2023;662204;1
18/02/2023;440668;1
18/02/2023;464897;1
19/02/2023;339616;1
19/02/2023;210786;1
19/02/2023;849335;1
19/02/2023;527444;1
19/02/2023;428491;1
19/02/2023;231272;1
19/02/2023;352017;1
19/02/2023;197074;1
19/02/2023;413759;1
20/02/2023;938548;1
20/02/2023;641992;1
23/02/2023;377976;1
23/02/2023;588359;1
20/02/2023;191255;1
20/02/2023;274543;1
20/02/2023;374495;1
23/02/2023;662204;1
21/02/2023;329524;1
21/02/2023;421644;1
21/02/2023;130139;1
21/02/2023;205540;1
21/02/2023;528845;1
21/02/2023;584552;1
21/02/2023;192552;1
21/02/2023;476659;1
22/02/2023;554802;1
22/02/2023;309296;1
22/02/2023;500396;1
22/02/2023;422782;1
22/02/2023;163441;1
22/02/2023;225434;1
22/02/2023;379505;1
22/02/2023;234052;1
22/02/2023;387504;1
22/02/2023;422008;1
23/02/2023;196112;1
22/02/2023;262133;1
23/02/2023;408175;1
23/02/2023;538342;1
23/02/2023;317742;1
23/02/2023;305113;1
23/02/2023;501935;1
23/02/2023;668500;1
23/02/2023;186677;1
23/02/2023;938548;1
23/02/2023;458906;1
23/02/2023;152259;1
23/02/2023;424399;1
23/02/2023;197074;1
24/02/2023;724111;1
24/02/2023;188396;1
24/02/2023;337960;1
24/02/2023;542867;1
24/02/2023;476986;1
24/02/2023;343770;1
24/02/2023;152723;1
25/02/2023;560273;1
24/02/2023;177573;1
04/03/2023;121907;1
24/02/2023;109314;1
25/02/2023;356457;1
25/02/2023;291858;1
28/02/2023;486805;1
25/02/2023;849335;1
25/02/2023;668500;1
25/02/2023;475651;1
28/02/2023;188396;1
25/02/2023;103657;1
25/02/2023;305113;1
25/02/2023;933786;1
25/02/2023;371576;1
25/02/2023;396219;1
28/02/2023;618580;1
26/02/2023;439137;1
26/02/2023;174795;1
26/02/2023;206123;1
26/02/2023;500396;1
26/02/2023;489797;1
26/02/2023;278942;1
26/02/2023;342007;1
26/02/2023;699514;1
26/02/2023;771940;1
26/02/2023;386662;1
26/02/2023;100614;1
26/02/2023;337960;1
27/02/2023;305113;1
27/02/2023;527381;1
27/02/2023;346034;1
27/02/2023;226298;1
27/02/2023;938548;1
27/02/2023;825510;1
27/02/2023;992680;1
27/02/2023;243819;1
01/03/2023;560273;1
27/02/2023;587770;1
03/03/2023;226298;1
27/02/2023;274419;1
27/02/2023;515518;1
27/02/2023;121907;1
27/02/2023;432178;1
27/02/2023;673111;1
28/02/2023;163225;1
03/03/2023;889381;1
28/02/2023;352017;1
28/02/2023;538574;1
28/02/2023;418778;1
28/02/2023;531226;1
28/02/2023;262140;1
28/02/2023;816366;1
28/02/2023;371576;1
28/02/2023;251728;1
28/02/2023;509371;1
28/02/2023;464897;1
01/03/2023;278942;1
01/03/2023;329524;1
02/03/2023;342027;1
01/03/2023;439137;1
01/03/2023;422008;1
01/03/2023;342007;1
01/03/2023;374615;1
03/03/2023;406318;1
01/03/2023;554802;1
04/03/2023;337960;1
01/03/2023;166843;1
01/03/2023;356457;1
01/03/2023;751764;1
01/03/2023;508377;1
01/03/2023;234052;1
02/03/2023;377976;1
02/03/2023;572284;1
02/03/2023;515518;1
07/03/2023;689640;1
02/03/2023;501935;1
02/03/2023;439137;1
04/03/2023;971980;1
02/03/2023;443334;1
02/03/2023;157830;1
03/03/2023;347100;1
03/03/2023;522206;1
03/03/2023;825510;1
03/03/2023;200458;1
03/03/2023;591487;1
04/03/2023;508377;1
03/03/2023;405110;1
03/03/2023;475651;1
03/03/2023;736651;1
03/03/2023;530561;1
03/03/2023;572284;1
04/03/2023;476659;1
04/03/2023;274543;1
04/03/2023;978701;1
04/03/2023;421644;1
04/03/2023;852090;1
04/03/2023;464902;1
06/03/2023;130665;1
09/03/2023;165118;1
04/03/2023;339616;1
15/03/2023;342027;1
15/03/2023;446376;1
15/03/2023;157648;1
15/03/2023;180845;1
17/03/2023;427777;1
16/03/2023;148196;1
16/03/2023;604502;1
16/03/2023;501935;1
16/03/2023;309030;1
16/03/2023;673111;1
18/03/2023;419069;1
16/03/2023;113634;1
16/03/2023;410485;1
16/03/2023;106046;1
16/03/2023;480576;1
16/03/2023;269694;1
17/03/2023;183999;1
17/03/2023;154746;1
17/03/2023;197074;1
17/03/2023;309030;1
17/03/2023;379505;1
17/03/2023;177573;1
17/03/2023;673866;1
17/03/2023;652672;1
17/03/2023;591487;1
18/03/2023;109314;1
18/03/2023;624866;1
18/03/2023;422206;1
18/03/2023;309030;1
18/03/2023;173531;1
18/03/2023;780551;1
19/03/2023;320309;1
19/03/2023;192552;1
19/03/2023;231272;1
19/03/2023;473900;1
19/03/2023;992680;1
21/03/2023;174795;1
19/03/2023;852090;1
20/03/2023;554802;1
20/03/2023;699514;1
20/03/2023;106318;1
20/03/2023;413772;1
20/03/2023;698027;1
20/03/2023;325671;1
20/03/2023;725816;1
20/03/2023;249918;1
20/03/2023;123624;1
21/03/2023;446376;1
23/03/2023;413772;1
21/03/2023;652672;1
21/03/2023;386662;1
22/03/2023;463499;1
21/03/2023;419069;1
21/03/2023;540584;1
22/03/2023;147513;1
22/03/2023;583216;1
22/03/2023;539306;1
22/03/2023;121907;1
22/03/2023;192552;1
22/03/2023;175990;1
22/03/2023;509371;1
24/03/2023;121907;1
22/03/2023;925735;1
28/03/2023;109314;1
22/03/2023;146673;1
22/03/2023;197074;1
22/03/2023;171860;1
23/03/2023;925735;1
24/03/2023;274543;1
23/03/2023;104357;1
23/03/2023;698027;1
25/03/2023;476659;1
23/03/2023;329524;1
23/03/2023;564281;1
23/03/2023;374615;1
23/03/2023;106318;1
24/03/2023;192552;1
24/03/2023;242108;1
24/03/2023;472232;1
24/03/2023;374615;1
25/03/2023;346850;1
25/03/2023;852090;1
25/03/2023;515939;1
25/03/2023;322043;1
25/03/2023;146673;1
25/03/2023;194901;1
25/03/2023;368266;1
25/03/2023;616408;1
25/03/2023;965489;1
26/03/2023;188396;1
26/03/2023;464902;1
26/03/2023;673111;1
26/03/2023;420014;1
26/03/2023;152259;1
26/03/2023;771940;1
26/03/2023;273428;1
27/03/2023;200458;1
27/03/2023;965868;1
27/03/2023;413772;1
27/03/2023;391801;1
29/03/2023;12116;1
29/03/2023;457785;1
27/03/2023;157830;1
27/03/2023;515518;1
27/03/2023;780551;1
28/03/2023;224640;1
28/03/2023;464897;1
28/03/2023;12116;1
28/03/2023;965868;1
28/03/2023;309030;1
28/03/2023;475651;1
25/01/2023;114294;1
26/01/2023;368520;1
26/01/2023;623689;1
26/01/2023;121076;1
27/01/2023;386767;1
26/01/2023;523204;1
26/01/2023;691848;1
26/01/2023;866476;1
26/01/2023;204598;1
31/01/2023;420004;1
26/01/2023;335983;1
27/01/2023;792295;1
27/01/2023;466770;1
27/01/2023;449590;1
27/01/2023;376176;1
27/01/2023;523457;1
27/01/2023;614062;1
27/01/2023;206717;1
27/01/2023;102391;1
31/01/2023;386767;1
27/01/2023;233419;1
28/01/2023;233419;1
28/01/2023;933786;1
28/01/2023;305113;1
28/01/2023;235065;1
28/01/2023;472232;1
29/01/2023;63960;1
29/01/2023;179562;1
29/01/2023;386767;1
29/01/2023;401412;1
29/01/2023;164943;1
29/01/2023;604909;1
30/01/2023;893773;1
30/01/2023;339232;1
30/01/2023;651597;1
30/01/2023;570196;1
31/01/2023;586529;1
30/01/2023;168412;1
30/01/2023;133555;1
30/01/2023;534030;1
30/01/2023;368520;1
31/01/2023;516213;1
31/01/2023;501357;1
31/01/2023;103089;1
31/01/2023;753777;1
31/01/2023;323641;1
31/01/2023;253918;1
31/01/2023;676978;1
31/01/2023;312434;1
01/02/2023;367907;1
01/02/2023;775580;1
01/02/2023;444798;1
01/02/2023;191871;1
01/02/2023;109855;1
01/02/2023;532900;1
01/02/2023;472232;1
01/02/2023;964979;1
01/02/2023;586250;1
04/02/2023;469928;1
01/02/2023;524979;1
01/02/2023;143816;1
01/02/2023;168792;1
02/02/2023;114337;1
02/02/2023;866476;1
02/02/2023;792295;1
02/02/2023;527496;1
02/02/2023;110988;1
03/02/2023;286767;1
03/02/2023;446352;1
03/02/2023;152503;1
03/02/2023;114172;1
03/02/2023;423767;1
03/02/2023;466772;1
03/02/2023;548030;1
04/02/2023;425966;1
04/02/2023;523644;1
04/02/2023;413772;1
04/02/2023;604909;1
04/02/2023;197058;1
05/02/2023;466772;1
05/02/2023;691848;1
05/02/2023;102336;1
05/02/2023;538342;1
05/02/2023;143816;1
05/02/2023;458092;1
05/02/2023;201305;1
05/02/2023;472232;1
05/02/2023;368520;1
05/02/2023;401412;1
06/02/2023;183999;1
06/02/2023;242808;1
06/02/2023;933786;1
06/02/2023;513453;1
06/02/2023;332377;1
06/02/2023;503519;1
06/02/2023;501357;1
06/02/2023;355925;1
06/02/2023;592421;1
07/02/2023;812494;1
07/02/2023;335983;1
07/02/2023;114172;1
07/02/2023;113577;1
07/02/2023;423767;1
07/02/2023;153449;1
10/02/2023;894315;1
09/02/2023;498415;1
08/02/2023;204598;1
08/02/2023;425159;1
08/02/2023;335516;1
18/02/2023;480337;1
08/02/2023;121025;1
08/02/2023;225523;1
09/02/2023;114337;1
09/02/2023;349898;1
09/02/2023;196341;1
09/02/2023;498055;1
09/02/2023;364;1
10/02/2023;335983;1
10/02/2023;406848;1
10/02/2023;335516;1
10/02/2023;204598;1
10/02/2023;113070;1
10/02/2023;579971;1
11/02/2023;423767;1
11/02/2023;333521;1
11/02/2023;323641;1
11/02/2023;114345;1
12/02/2023;509444;1
12/02/2023;236074;1
12/02/2023;614038;1
12/02/2023;212871;1
12/02/2023;191255;1
12/02/2023;458092;1
12/02/2023;330896;1
12/02/2023;213408;1
12/02/2023;996116;1
14/02/2023;378394;1
13/02/2023;444329;1
13/02/2023;109855;1
13/02/2023;538050;1
13/02/2023;179562;1
13/02/2023;171250;1
18/02/2023;199187;1
13/02/2023;164943;1
13/02/2023;292611;1
18/02/2023;112409;1
13/02/2023;523457;1
16/02/2023;213408;1
13/02/2023;102336;1
13/02/2023;184627;1
14/02/2023;534030;1
14/02/2023;416292;1
14/02/2023;163225;1
14/02/2023;641826;1
14/02/2023;578500;1
14/02/2023;109855;1
14/02/2023;213408;1
15/02/2023;572401;1
15/02/2023;461108;1
15/02/2023;406848;1
15/02/2023;110988;1
17/02/2023;614038;1
15/02/2023;368520;1
16/02/2023;466770;1
17/02/2023;406848;1
24/02/2023;322023;1
16/02/2023;964979;1
16/02/2023;292611;1
16/02/2023;196341;1
17/02/2023;110988;1
16/02/2023;509444;1
16/02/2023;233419;1
16/02/2023;313972;1
17/02/2023;940166;1
17/02/2023;446352;1
17/02/2023;368520;1
17/02/2023;218542;1
17/02/2023;333376;1
17/02/2023;527496;1
22/02/2023;159380;1
17/02/2023;293018;1
18/02/2023;572401;1
18/02/2023;261698;1
18/02/2023;614038;1
18/02/2023;689640;1
18/02/2023;366445;1
18/02/2023;516508;1
18/02/2023;413841;1
18/02/2023;102391;1
18/02/2023;100384;1
18/02/2023;162276;1
18/02/2023;887747;1
18/02/2023;213408;1
18/02/2023;469928;1
18/02/2023;191656;1
19/02/2023;313972;1
19/02/2023;162276;1
19/02/2023;179562;1
19/02/2023;458092;1
19/02/2023;509444;1
19/02/2023;349898;1
19/02/2023;114337;1
19/02/2023;604909;1
19/02/2023;213243;1
19/02/2023;253517;1
20/02/2023;152378;1
20/02/2023;469928;1
20/02/2023;179562;1
20/02/2023;614038;1
20/02/2023;114337;1
20/02/2023;323641;1
20/02/2023;444798;1
21/02/2023;152378;1
21/02/2023;109855;1
21/02/2023;413841;1
21/02/2023;509444;1
21/02/2023;112864;1
21/02/2023;432560;1
22/02/2023;532900;1
22/02/2023;527496;1
22/02/2023;218542;1
22/02/2023;423767;1
22/02/2023;335983;1
22/02/2023;245216;1
22/02/2023;534030;1
23/02/2023;258118;1
23/02/2023;673680;1
23/02/2023;165855;1
23/02/2023;936654;1
23/02/2023;471425;1
23/02/2023;191656;1
23/02/2023;455913;1
23/02/2023;444329;1
23/02/2023;110988;1
25/02/2023;516508;1
25/02/2023;168412;1
24/02/2023;367907;1
25/02/2023;498055;1
28/02/2023;523457;1
25/02/2023;455913;1
25/02/2023;165335;1
25/02/2023;180842;1
28/02/2023;185003;1
26/02/2023;261698;1
26/02/2023;335516;1
26/02/2023;335983;1
26/02/2023;102336;1
26/02/2023;852090;1
26/02/2023;527496;1
27/02/2023;413841;1
01/03/2023;441191;1
27/02/2023;213408;1
27/02/2023;102391;1
27/02/2023;498055;1
28/02/2023;213408;1
28/02/2023;933786;1
01/03/2023;604909;1
28/02/2023;195468;1
28/02/2023;604909;1
28/02/2023;746964;1
28/02/2023;114351;1
05/03/2023;199187;1
28/02/2023;112409;1
28/02/2023;996116;1
28/02/2023;466770;1
01/03/2023;394564;1
01/03/2023;532900;1
01/03/2023;792295;1
01/03/2023;224640;1
01/03/2023;114172;1
01/03/2023;557501;1
01/03/2023;590933;1
02/03/2023;498055;1
02/03/2023;249028;1
02/03/2023;121025;1
02/03/2023;368520;1
07/03/2023;327080;1
03/03/2023;242808;1
03/03/2023;423767;1
05/03/2023;213408;1
03/03/2023;441191;1
03/03/2023;432646;1
03/03/2023;866476;1
03/03/2023;325588;1
04/03/2023;102336;1
06/03/2023;792295;1
04/03/2023;540656;1
04/03/2023;170586;1
04/03/2023;224904;1
04/03/2023;301132;1
05/03/2023;540656;1
05/03/2023;996116;1
08/03/2023;168792;1
05/03/2023;425966;1
05/03/2023;343789;1
05/03/2023;432560;1
05/03/2023;409295;1
05/03/2023;355925;1
07/03/2023;225523;1
06/03/2023;651597;1
06/03/2023;866476;1
06/03/2023;388642;1
06/03/2023;323641;1
06/03/2023;527496;1
06/03/2023;204598;1
07/03/2023;204598;1
07/03/2023;191656;1
07/03/2023;352407;1
07/03/2023;432560;1
09/03/2023;206247;1
07/03/2023;323641;1
07/03/2023;6292;1
07/03/2023;273428;1
07/03/2023;673680;1
07/03/2023;189488;1
07/03/2023;992680;1
07/03/2023;189117;1
07/03/2023;548030;1
10/03/2023;242808;1
07/03/2023;847903;1
07/03/2023;242503;1
09/03/2023;401412;1
07/03/2023;511353;1
07/03/2023;457399;1
08/03/2023;102391;1
08/03/2023;312434;1
08/03/2023;494884;1
11/03/2023;242503;1
08/03/2023;402089;1
11/03/2023;406848;1
09/03/2023;532900;1
09/03/2023;63960;1
11/03/2023;444798;1
09/03/2023;335516;1
09/03/2023;432646;1
09/03/2023;323641;1
11/03/2023;323641;1
09/03/2023;471425;1
10/03/2023;444329;1
10/03/2023;887747;1
10/03/2023;147974;1
10/03/2023;191656;1
10/03/2023;103031;1
10/03/2023;213243;1
11/03/2023;300450;1
10/03/2023;242503;1
11/03/2023;400612;1
10/03/2023;500625;1
10/03/2023;540656;1
10/03/2023;498055;1
10/03/2023;480337;1
10/03/2023;102391;1
10/03/2023;425966;1
10/03/2023;523644;1
10/03/2023;368562;1
11/03/2023;526640;1
11/03/2023;126406;1
11/03/2023;751764;1
11/03/2023;471425;1
12/03/2023;343789;1
12/03/2023;933786;1
12/03/2023;464111;1
12/03/2023;191255;1
12/03/2023;245216;1
12/03/2023;655358;1
12/03/2023;540656;1
12/03/2023;146621;1
13/03/2023;6292;1
13/03/2023;866476;1
13/03/2023;325588;1
13/03/2023;521080;1
13/03/2023;342276;1
14/03/2023;792295;1
15/03/2023;225523;1
14/03/2023;218542;1
14/03/2023;185121;1
14/03/2023;388151;1
15/03/2023;482525;1
14/03/2023;661310;1
14/03/2023;114337;1
15/03/2023;388642;1
15/03/2023;138794;1
15/03/2023;936654;1
15/03/2023;498055;1
15/03/2023;673680;1
15/03/2023;178256;1
16/03/2023;673680;1
15/03/2023;403516;1
15/03/2023;423767;1
16/03/2023;63960;1
16/03/2023;579971;1
18/03/2023;401412;1
16/03/2023;6292;1
16/03/2023;245216;1
16/03/2023;333521;1
16/03/2023;292611;1
16/03/2023;575601;1
17/03/2023;461066;1
17/03/2023;364;1
17/03/2023;333376;1
17/03/2023;763477;1
17/03/2023;308718;1
18/03/2023;500625;1
18/03/2023;198178;1
18/03/2023;196341;1
18/03/2023;109855;1
18/03/2023;498415;1
21/03/2023;413841;1
18/03/2023;388642;1
18/03/2023;523457;1
18/03/2023;261698;1
18/03/2023;132375;1
18/03/2023;213408;1
19/03/2023;106046;1
19/03/2023;309904;1
19/03/2023;242503;1
19/03/2023;804754;1
19/03/2023;441191;1
19/03/2023;213243;1
19/03/2023;425966;1
19/03/2023;114337;1
20/03/2023;532900;1
20/03/2023;158883;1
20/03/2023;149825;1
20/03/2023;114351;1
20/03/2023;112409;1
20/03/2023;523644;1
20/03/2023;109855;1
20/03/2023;153565;1
